index;parcel_id;product_type;date;max_value;min_value;mean_value;std_value;count_value;sum_value;source;doy
191;135939;vitality;2017-07-20;0.350985646248;0.224087506533;0.308959204409;0.0202690714082;291;89.9071284831;sentinel2;201
192;135939;vitality;2017-07-18;0.430857867002;0.282680422068;0.390861598896;0.0224342403297;291;113.740725279;sentinel2;199
193;135939;vitality;2017-07-15;0.314017355442;0.189543247223;0.28827373535;0.0158423351108;291;83.8876569867;sentinel2;196
194;135939;vitality;2017-07-14;0.322120606899;0.198488280177;0.275618775487;0.0364482248718;75;20.6714081615;landsat8;195
195;135939;vitality;2017-07-13;0.357174366713;0.194766283035;0.310631573815;0.0213924036495;291;90.3937879801;sentinel2;194
196;135939;vitality;2017-07-10;0.312983930111;0.178143307567;0.2796330687;0.0195425368473;291;81.3732229918;sentinel2;191
197;135939;vitality;2017-07-05;0.329975873232;0.183581367135;0.280129806487;0.0217774495361;291;81.5177736878;sentinel2;186
198;135939;vitality;2017-07-05;0.356109708548;0.197693005204;0.297640630603;0.0429612788968;75;22.3230472952;landsat8;186
199;135939;vitality;2017-07-03;0.381791323423;0.20764836669;0.333389124151;0.024516560379;291;97.016235128;sentinel2;184
200;135939;vitality;2017-06-30;0.292176902294;0.159908726811;0.249870572764;0.0200346805627;291;72.7123366743;sentinel2;181
201;135939;vitality;2017-06-28;0.305665254593;0.250165104866;0.274688762426;0.0168934119106;75;20.601657182;landsat8;179
202;135939;vitality;2017-06-28;0.338377475739;0.1996306777;0.269950239519;0.0288834622489;291;78.5555197001;sentinel2;179
203;135939;vitality;2017-06-25;0.274803727865;0.174554377794;0.222443285062;0.0220915814586;291;64.7309959531;sentinel2;176
204;135939;vitality;2017-06-19;0.445887178183;0.284773260355;0.363457806508;0.0506974688742;75;27.2593354881;landsat8;170
205;135939;vitality;2017-06-15;0.23567686975;0.115700885653;0.149533065836;0.0285091748149;291;43.5141221583;sentinel2;166
206;135939;vitality;2017-06-12;0.395556569099;0.22877690196;0.306478757858;0.0500767421292;75;22.9859068394;landsat8;163
207;135939;vitality;2017-06-05;0.260802924633;0.0549660436809;0.0923481948827;0.023012193424;291;26.8733247109;sentinel2;156
208;135939;vitality;2017-05-26;0.172470554709;0.0777502581477;0.134324486646;0.0222395270493;291;39.0884256139;sentinel2;146
209;135939;vitality;2017-05-19;0.294622153044;0.0803883224726;0.113568825282;0.023728328595;291;33.0485281572;sentinel2;139
210;135939;vitality;2017-05-11;0.109294503927;0.0123021118343;0.0733407547449;0.0301615151453;75;5.50055660587;landsat8;131
211;135939;vitality;2017-05-09;0.195637226105;-0.0126913106069;0.025489231243;0.0246284279027;291;7.4173662917;sentinel2;129
212;135939;vitality;2017-05-06;0.104284033179;-0.0301153231412;-0.0076976671338;0.015416566462;291;-2.24002113593;sentinel2;126
213;135939;vitality;2017-05-02;0.107569076121;0.00180852448102;0.061859349953;0.0344473620315;75;4.63945124648;landsat8;122
214;135939;vitality;2017-04-26;0.141135200858;-0.0323572717607;0.032310091839;0.0468293444974;291;9.40223672515;sentinel2;116
215;135939;vitality;2017-04-25;0.0793111249804;-0.00813290569931;0.0337892719176;0.0275555115099;75;2.53419539382;landsat8;115
216;135939;vitality;2017-04-16;0.0804982855916;-0.0164337083697;0.0324741818608;0.0283820605599;75;2.43556363956;landsat8;106
217;135939;vitality;2017-04-16;0.047570656985;-0.0461506508291;-0.0192632268901;0.013388483865;291;-5.60559902503;sentinel2;106
218;135939;vitality;2017-04-09;0.108717232943;-0.00927625596523;0.0191773040868;0.0152892589337;291;5.58059548925;sentinel2;99
219;135939;vitality;2017-04-09;0.0926665961742;0.0198459513485;0.0549004806578;0.0229594608135;75;4.11753604934;landsat8;99
220;135939;vitality;2017-04-06;0.371709316969;0.23036237061;0.29289291246;0.0294541487275;291;85.231837526;sentinel2;96
